x,predicted,std.error,conf.low,conf.high,group,resp,subset,predictor
3.63447525486844,14.570058447914453,0.4948514451122921,13.576602717989678,15.56351417783923,1,rarefied_richness,rf,area
-0.173925197299174,2.508397049733567,0.1780470229229717,2.1509527361603573,2.8658413633067767,1,rarefied_richness,oc,area
0.346352974450639,2.4363259604941567,0.13947066093728996,2.1563269251612307,2.7163249958270828,1,rarefied_richness,oc,area
0.585460729508501,2.4032037630076615,0.12254819581121813,2.157177994015573,2.64922953199975,1,rarefied_richness,oc,area
1.09760432887441,2.3322595084579194,0.0897410930740587,2.1520967464720364,2.5124222704438024,1,rarefied_richness,oc,area
1.19838213000829,2.318299349655862,0.08419966448502295,2.1492614697696912,2.487337229542033,1,rarefied_richness,oc,area
1.27829620809127,2.3072293202644056,0.08012678293624399,2.1463680912739824,2.468090549254829,1,rarefied_richness,oc,area
1.61605519497659,2.26044154517218,0.067232152126465,2.1254673677196836,2.3954157226246764,1,rarefied_richness,oc,area
1.86522245629018,2.225925863175999,0.06388307007234742,2.097675248500805,2.3541764778511927,1,rarefied_richness,oc,area
1.96440107116273,2.2121872302845196,0.06429364829209643,2.0831123454389124,2.3412621151301267,1,rarefied_richness,oc,area
2.01042717271705,2.205811503889335,0.06482350970948803,2.0756728778616558,2.335950129917014,1,rarefied_richness,oc,area
2.01410032151962,2.205302684089632,0.06487487107735006,2.075060945813412,2.335544422365852,1,rarefied_richness,oc,area
2.0166573448222,2.2049484746212475,0.06491140949198246,2.074633382416818,2.335263566825677,1,rarefied_richness,oc,area
2.05338579981748,2.1998606967721637,0.06550652177423044,2.0683508668083777,2.3313705267359497,1,rarefied_richness,oc,area
2.24291394681893,2.173606472133099,0.07052571052898195,2.0320202002851224,2.315192743981076,1,rarefied_richness,oc,area
2.40224418233262,2.151535387383141,0.07690081135335115,1.9971505665860336,2.3059202081802486,1,rarefied_richness,oc,area
2.51454775266029,2.135978631250612,0.08232248667281682,1.970709343074223,2.301247919427001,1,rarefied_richness,oc,area
2.9315951552062,2.0782074961194534,0.1069388708833884,1.8635187545180623,2.2928962377208446,1,rarefied_richness,oc,area
3.14955471414901,2.0480148344317297,0.12158059851251361,1.8039315980727217,2.292098070790738,1,rarefied_richness,oc,area
3.63447525486844,1.9808416308228363,0.1564271851776787,1.6668009526239387,2.294882309021734,1,rarefied_richness,oc,area
-0.173925197299174,4.029292240174721,0.2966503486821818,3.433741814701839,4.624842665647603,1,rarefied_richness,rr,area
0.346352974450639,4.076511924310393,0.2326563572016031,3.6094347975316503,4.543589051089135,1,rarefied_richness,rr,area
0.585460729508501,4.098212993625388,0.20466002357586613,3.6873408518620234,4.509085135388753,1,rarefied_richness,rr,area
1.09760432887441,4.144694395896851,0.150681097262925,3.8421894705384205,4.4471993212552805,1,rarefied_richness,rr,area
1.19838213000829,4.153840841386626,0.14163727470991705,3.869492147407231,4.438189535366021,1,rarefied_richness,rr,area
1.27829620809127,4.161093725958701,0.1350150935841764,3.890039615331435,4.432147836585967,1,rarefied_richness,rr,area
1.61605519497659,4.19174823645079,0.11431640917534969,3.9622484687095736,4.421248004192006,1,rarefied_richness,rr,area
1.86522245629018,4.214362291806231,0.10926130979942185,3.9950110595294612,4.433713524083001,1,rarefied_richness,rr,area
1.96440107116273,4.223363597495349,0.11009348691369389,4.002341699949938,4.44438549504076,1,rarefied_richness,rr,area
2.01042717271705,4.227540858997752,0.11102983784762421,4.004639158514063,4.450442559481441,1,rarefied_richness,rr,area
2.01410032151962,4.227874228598205,0.11111926130356534,4.004793003035683,4.450955454160727,1,rarefied_richness,rr,area
2.0166573448222,4.228106300284529,0.11118278143978305,4.0048975527274475,4.451315047841611,1,rarefied_richness,rr,area
2.05338579981748,4.231439721015665,0.11220895126351078,4.00617085157488,4.45670859045645,1,rarefied_richness,rr,area
2.24291394681893,4.248641017787599,0.12065956216043452,4.006406839060896,4.490875196514303,1,rarefied_richness,rr,area
2.40224418233262,4.263101596383305,0.1312650943560715,3.999575923345079,4.526627269421531,1,rarefied_richness,rr,area
2.51454775266029,4.27329410378823,0.14025739442748186,3.991715635068831,4.554872572507629,1,rarefied_richness,rr,area
2.9315951552062,4.311144714648164,0.181053403704635,3.9476648398102983,4.67462458948603,1,rarefied_richness,rr,area
3.14955471414901,4.330926404687198,0.2053400437502017,3.9186890654583495,4.743163743916047,1,rarefied_richness,rr,area
3.63447525486844,4.3749370820651485,0.2632143165427489,3.846512292059151,4.903361872071146,1,rarefied_richness,rr,area
-0.173925197299174,54.13091143786585,7.37169528176838,39.33161563047383,68.93020724525788,1,Jackknife_richness,all,area
0.346352974450639,56.078102263928216,5.792399789591217,44.449374455164026,67.70683007269241,1,Jackknife_richness,all,area
0.585460729508501,56.97298590958099,5.103727197088392,46.726826020586806,67.21914579857518,1,Jackknife_richness,all,area
1.09760432887441,58.88973232036718,3.784303316185172,51.292426400841435,66.48703823989293,1,Jackknife_richness,all,area
1.19838213000829,59.266902881220524,3.5652440252593536,52.10937683889434,66.4244289235467,1,Jackknife_richness,all,area
1.27829620809127,59.56598896279313,3.405491807441218,52.7291788802306,66.40279904535566,1,Jackknife_richness,all,area
1.61605519497659,60.83008428024856,2.912739479662035,54.98251577372087,66.67765278677626,1,Jackknife_richness,all,area
1.86522245629018,61.76261659032636,2.799824537213059,56.141734289685374,67.38349889096735,1,Jackknife_richness,all,area
1.96440107116273,62.13380204362319,2.823555076227889,56.46527869799519,67.8023253892512,1,Jackknife_richness,all,area
2.01042717271705,62.30605913141253,2.8477838675599525,56.58889445753191,68.02322380529316,1,Jackknife_richness,all,area
2.01410032151962,62.31980624216883,2.8500703184690916,56.5980513265514,68.04156115778626,1,Jackknife_richness,all,area
2.0166573448222,62.32937614647611,2.8516924715097103,56.60436462274136,68.05438767021086,1,Jackknife_richness,all,area
2.05338579981748,62.46683590263256,2.877724530668761,56.6895628394222,68.24410896584293,1,Jackknife_richness,all,area
2.24291394681893,63.176163122493875,3.0879213261046,56.976902384194126,69.37542386079362,1,Jackknife_richness,all,area
2.40224418233262,63.77247176996833,3.349207661047352,57.048656826232204,70.49628671370445,1,Jackknife_richness,all,area
2.51454775266029,64.19277862455081,3.5703266339973116,57.02504881941144,71.36050842969019,1,Jackknife_richness,all,area
2.9315951552062,65.75361842211402,4.574111142175025,56.570707129462605,74.93652971476543,1,Jackknife_richness,all,area
3.14955471414901,66.5693529208316,5.172839340617207,56.18444461415723,76.95426122750598,1,Jackknife_richness,all,area
3.63447525486844,68.38421443055516,6.602371887560855,55.12939978349846,81.63902907761187,1,Jackknife_richness,all,area
-0.173925197299174,36.97367923102613,5.2549446792960595,26.42393757896381,47.523420883088455,1,Jackknife_richness,rf,area
0.346352974450639,40.27685231065207,4.119337327695304,32.006937547114774,48.54676707418936,1,Jackknife_richness,rf,area
0.585460729508501,41.79491388333077,3.622031391059808,34.52338244706461,49.06644531959693,1,Jackknife_richness,rf,area
1.09760432887441,45.04644170476259,2.6612772635078095,39.703704662233775,50.38917874729141,1,Jackknife_richness,rf,area
1.19838213000829,45.68626581771693,2.4998375867841043,40.66763245006366,50.7048991853702,1,Jackknife_richness,rf,area
1.27829620809127,46.19362908171671,2.3814677977840377,41.41263298135568,50.97462518207774,1,Jackknife_richness,rf,area
1.61605519497659,48.338013477335394,2.009811092032487,44.303149347570226,52.37287760710056,1,Jackknife_richness,rf,area
1.86522245629018,49.919941443152396,1.9170518023140466,46.071299357971995,53.7685835283328,1,Jackknife_richness,rf,area
1.96440107116273,50.54961254701553,1.9309262629844273,46.67311631977138,54.426108774259674,1,Jackknife_richness,rf,area
2.01042717271705,50.84182580497913,1.9472100997031645,46.93263841141998,54.75101319853828,1,Jackknife_richness,rf,area
2.01410032151962,50.8651461111171,1.948772740303206,46.95282158565047,54.77747063658373,1,Jackknife_richness,rf,area
2.0166573448222,50.881380293129105,1.9498832728090478,46.96682628062734,54.79593430563087,1,Jackknife_richness,rf,area
2.05338579981748,51.11456409822443,1.967871670751712,47.16389686995898,55.06523132648987,1,Jackknife_richness,rf,area
2.24291394681893,52.31785169897279,2.117170323022432,48.06745491947862,56.568248478466955,1,Jackknife_richness,rf,area
2.40224418233262,53.32941699864552,2.305273457162843,48.701387419905515,57.957446577385525,1,Jackknife_richness,rf,area
2.51454775266029,54.042416602308734,2.464912277141553,49.093898719467106,58.99093448515036,1,Jackknife_richness,rf,area
2.9315951552062,56.690192019033326,3.1892513852862394,50.28750269847537,63.09288133959128,1,Jackknife_richness,rf,area
3.14955471414901,58.0739866632054,3.6202865320208573,50.80595817762733,65.34201514878347,1,Jackknife_richness,rf,area
3.63447525486844,61.15267910666298,4.646907428031514,51.82362317198681,70.48173504133915,1,Jackknife_richness,rf,area
-0.173925197299174,14.640808701879525,2.6433936508435014,9.333974509890187,19.947642893868863,1,Jackknife_richness,oc,area
0.346352974450639,13.748849749532381,2.0740554497456585,9.585009689887885,17.912689809176875,1,Jackknife_richness,oc,area
0.585460729508501,13.338926146583216,1.8251829935740813,9.674718390827417,17.003133902339012,1,Jackknife_richness,oc,area
1.09760432887441,12.460913012175995,1.3461142236907297,9.758475943703186,15.163350080648804,1,Jackknife_richness,oc,area
1.19838213000829,12.288140701515902,1.2660377010152928,9.746463960349628,14.829817442682176,1,Jackknife_richness,oc,area
1.27829620809127,12.151136919241216,1.2074654210436528,9.7270489367364,14.575224901746031,1,Jackknife_richness,oc,area
1.61605519497659,11.572086771750243,1.0250346349941108,9.51424387452445,13.629929668976036,1,Jackknife_richness,oc,area
1.86522245629018,11.144917266227823,0.9812323168968996,9.175011191916202,13.114823340539445,1,Jackknife_richness,oc,area
1.96440107116273,10.97488658222,0.9889668777784675,8.989452729012024,12.960320435427976,1,Jackknife_richness,oc,area
2.01042717271705,10.895979959662796,0.9974175266328033,8.893580720966217,12.898379198359375,1,Jackknife_richness,oc,area
2.01410032151962,10.889682755329321,0.9982217746909215,8.885668921283957,12.893696589374686,1,Jackknife_richness,oc,area
2.0166573448222,10.885299023798886,0.9987928531831153,8.880138701841016,12.890459345756756,1,Jackknife_richness,oc,area
2.05338579981748,10.822332180256828,1.0080008253110622,8.79868608289737,12.845978277616284,1,Jackknife_richness,oc,area
2.24291394681893,10.497407290805572,1.0833977683730736,8.322395514223395,12.67241906738775,1,Jackknife_richness,oc,area
2.40224418233262,10.224253355732635,1.1777543936324637,7.859812749657933,12.588693961807337,1,Jackknife_richness,oc,area
2.51454775266029,10.03172139807349,1.2577079646149971,7.506767300515458,12.556675495631522,1,Jackknife_richness,oc,area
2.9315951552062,9.316740096815234,1.6204455367465673,6.0635599365620925,12.569920257068375,1,Jackknife_richness,oc,area
3.14955471414901,8.943072719621942,1.8364783095871513,5.256188670757716,12.629956768486167,1,Jackknife_richness,oc,area
3.63447525486844,8.11173048587606,2.3515097102882745,3.3908777557612275,12.832583215990894,1,Jackknife_richness,oc,area
-0.173925197299174,8.28092113807546,1.5122609192944627,5.2449306600169905,11.316911616133929,1,Jackknife_richness,rr,area
0.346352974450639,9.085902584112702,1.1859524906598704,6.705003611498303,11.466801556727102,1,Jackknife_richness,rr,area
0.585460729508501,9.45585334675541,1.0431787453595518,7.361584628033137,11.550122065477682,1,Jackknife_richness,rr,area
1.09760432887441,10.248248872037093,0.7678276307105949,8.706770582222441,11.789727161851745,1,Jackknife_richness,rr,area
1.19838213000829,10.404173653221678,0.7216764071848506,8.955347810737528,11.852999495705827,1,Jackknife_richness,rr,area
1.27829620809127,10.527817799040088,0.6878770043767856,9.146847089079778,11.908788509000399,1,Jackknife_richness,rr,area
1.61605519497659,11.050403085984941,0.5821690341565688,9.881649981431767,12.219156190538115,1,Jackknife_richness,rr,area
1.86522245629018,11.43591805318561,0.5562790615811416,10.319141237388786,12.552694868982433,1,Jackknife_richness,rr,area
1.96440107116273,11.58936855169022,0.5604896445941049,10.464138637773003,12.714598465607436,1,Jackknife_richness,rr,area
2.01042717271705,11.66058076045932,0.5652521026131222,10.525789813116315,12.795371707802325,1,Jackknife_richness,rr,area
2.01410032151962,11.666263906120916,0.5657072033778812,10.530559305868723,12.80196850637311,1,Jackknife_richness,rr,area
2.0166573448222,11.670220167266255,0.5660304949293081,10.533866532142335,12.806573802390174,1,Jackknife_richness,rr,area
2.05338579981748,11.727046931136393,0.5712550352825803,10.580204593591883,12.873889268680902,1,Jackknife_richness,rr,area
2.24291394681893,12.020287451538913,0.614322288504222,10.786983995394554,13.253590907683272,1,Jackknife_richness,rr,area
2.40224418233262,12.266805353587166,0.6683984049614627,10.924939563681543,13.60867114349279,1,Jackknife_richness,rr,area
2.51454775266029,12.440562961240529,0.7142540982990097,11.006638025613865,13.874487896867192,1,Jackknife_richness,rr,area
2.9315951552062,13.085824360615398,0.9222924354769377,11.234245035666833,14.937403685563963,1,Jackknife_richness,rr,area
3.14955471414901,13.42305434730758,1.0461340722566026,11.32285256227081,15.52325613234435,1,Jackknife_richness,rr,area
3.63447525486844,14.173329986911384,1.3412237498308839,11.480710954388755,16.865949019434012,1,Jackknife_richness,rr,area
-0.173925197299174,61.83284903834382,5.397044833041218,50.94117161149251,72.72452646519513,1,density,all,area
0.346352974450639,57.1334612539592,4.239703452795125,48.57739329049717,65.68952921742122,1,density,all,area
0.585460729508501,54.973731854796775,3.735138265074411,47.435917664553074,62.511546045040475,1,density,all,area
1.09760432887441,50.34781920769025,2.7690031752241926,44.75974456472413,55.93589385065637,1,density,all,area
1.19838213000829,49.43754852308149,2.608770890797003,44.17283572151868,54.7022613246443,1,density,all,area
1.27829620809127,48.71572842234487,2.491989189097684,43.686690636205455,53.74476620848428,1,density,all,area
1.61605519497659,45.66493647445921,2.1327051943085698,41.36096314431923,49.96890980459919,1,density,all,area
1.86522245629018,43.414345064584104,2.0518539827592326,39.273536085122544,47.555154044045665,1,density,all,area
1.96440107116273,42.51851895364672,2.0700445438340602,38.34099993571605,46.69603797157739,1,density,all,area
2.01042717271705,42.10279038544681,2.08816559017156,37.8887016154665,46.31687915542712,1,density,all,area
2.01410032151962,42.069612843988615,2.089870033002456,37.852084369117776,46.287141318859454,1,density,all,area
2.0166573448222,42.04651665290276,2.091078857639787,37.82654867114941,46.26648463465611,1,density,all,area
2.05338579981748,41.71476863402347,2.1104410633023956,37.4557261392962,45.97381112875074,1,density,all,area
2.24291394681893,40.00286468114351,2.2658262570601826,35.43024217000475,44.57548719228226,1,density,all,area
2.40224418233262,38.563721924225746,2.4582356064805615,33.60280162557052,43.52464222288097,1,density,all,area
2.51454775266029,37.5493452788138,2.6208223436028772,32.26031166085108,42.838378896776526,1,density,all,area
2.9315951552062,33.7823844961961,3.3578230957581905,27.006023145345313,40.55874584704689,1,density,all,area
3.14955471414901,31.81367517029679,3.7970617752946656,24.150894277103305,39.476456063490275,1,density,all,area
3.63447525486844,27.43365350267646,4.8454015173410605,17.655237357721738,37.21206964763118,1,density,all,area
-0.173925197299174,38.3787699234092,4.95471401986321,28.379752217225235,48.37778762959317,1,density,rf,area
0.346352974450639,37.18852722610484,3.8795004335195014,29.35937838514291,45.017676067066766,1,density,rf,area
0.585460729508501,36.64151934689803,3.407775300952663,29.76435036472884,43.51868832906722,1,density,rf,area
1.09760432887441,35.46988614716893,2.493167761554541,30.438469905518893,40.501302388818964,1,density,rf,area
1.19838213000829,35.239336321396735,2.338693618142068,30.51966152212596,39.959011120667505,1,density,rf,area
1.27829620809127,35.056516528034706,2.2251733287683293,30.56593494764773,39.54709810842168,1,density,rf,area
1.61605519497659,34.28382378515621,1.8661442321914714,30.517792255350425,38.04985531496199,1,density,rf,area
1.86522245629018,33.71380272855797,1.7737295660853316,30.134271545493064,37.29333391162288,1,density,rf,area
1.96440107116273,33.486911368338504,1.7857081067094251,29.883206511613647,37.09061622506336,1,density,rf,area
2.01042717271705,33.38161725023977,1.8007466670577397,29.74756335003925,37.01567115044029,1,density,rf,area
2.01410032151962,33.373214171318224,1.802200228610446,29.736226865144268,37.01020147749218,1,density,rf,area
2.0166573448222,33.36736445768811,1.803233988760167,29.7282909390709,37.00643797630533,1,density,rf,area
2.05338579981748,33.283340607149896,1.8200443291167445,29.61034244824092,36.95633876605887,1,density,rf,area
2.24291394681893,32.849756218738186,1.9611156669748313,28.89206457410569,36.80744786337068,1,density,rf,area
2.40224418233262,32.485255727314254,2.1397215795204736,28.167122758558204,36.8033886960703,1,density,rf,area
2.51454775266029,32.22833834787825,2.291404236215228,27.604097385011627,36.85257931074487,1,density,rf,area
2.9315951552062,31.27425714235591,2.9790158494793126,25.262359764115565,37.286154520596256,1,density,rf,area
3.14955471414901,30.7756300858587,3.387584558311751,23.939207671979453,37.61205249973795,1,density,rf,area
3.63447525486844,29.66627519898536,4.359412186091473,20.868625231190403,38.463925166780314,1,density,rf,area
-0.173925197299174,19.468559926431087,2.270350729299816,14.886806660650617,24.050313192211558,1,density,oc,area
0.346352974450639,17.602650598804445,1.778000591398697,14.014500137702361,21.190801059906526,1,density,oc,area
0.585460729508501,16.74512204062985,1.55955473196329,13.597813171510813,19.892430909748892,1,density,oc,area
1.09760432887441,14.908386288431776,1.1255042140327822,12.637026827647164,17.179745749216387,1,density,oc,area
1.19838213000829,14.546959941212593,1.049297769547761,12.429391311680053,16.664528570745134,1,density,oc,area
1.27829620809127,14.260358596393115,0.9922051372053882,12.258007563556458,16.26270962922977,1,density,oc,area
1.61605519497659,13.049030352504955,0.7981871841458,11.43822340075614,14.65983730425377,1,density,oc,area
1.86522245629018,12.15542469639878,0.728987998449205,10.6842673551542,13.626582037643361,1,density,oc,area
1.96440107116273,11.79973362066253,0.7245213706105242,10.33759029933249,13.261876941992568,1,density,oc,area
2.01042717271705,11.634667052684748,0.7271860775738339,10.167146134988679,13.102187970380816,1,density,oc,area
2.01410032151962,11.621493786949948,0.7275275066270998,10.153283837528674,13.089703736371222,1,density,oc,area
2.0166573448222,11.612323358724607,0.7277763634654755,10.143611195871186,13.081035521578029,1,density,oc,area
2.05338579981748,11.480601578941844,0.7323565401784755,10.002646245268242,12.958556912615446,1,density,oc,area
2.24291394681893,10.80088377308345,0.7842250887854418,9.21825347051438,12.38351407565252,1,density,oc,area
2.40224418233262,10.229466810465027,0.859284181648749,8.495361125958366,11.963572494971688,1,density,oc,area
2.51454775266029,9.82670480587157,0.9255965914340489,7.958775260507396,11.694634351235743,1,density,oc,area
2.9315951552062,8.331019073264903,1.2343311724246728,5.840037918976233,10.822000227553573,1,density,oc,area
3.14955471414901,7.549335742770799,1.4193628274714034,4.684945590990107,10.41372589455149,1,density,oc,area
3.63447525486844,5.810231914826158,1.859558454471522,2.0574910225358343,9.56297280711648,1,density,oc,area
-0.173925197299174,11.330101470711352,2.1570966637364957,6.976904162414019,15.683298779008684,1,density,rr,area
0.346352974450639,11.352040487934033,1.6880988439517253,7.945319098406088,14.758761877461978,1,density,rr,area
0.585460729508501,11.362123150327207,1.4819218415908963,8.371483796805606,14.352762503848808,1,density,rr,area
1.09760432887441,11.383719150038642,1.0804826270843488,9.203216930106514,13.56422136997077,1,density,rr,area
1.19838213000829,11.387968734270292,1.0122412046807783,9.345183280265113,13.43075418827547,1,density,rr,area
1.27829620809127,11.39133853994463,0.9619361001309676,9.450072896989793,13.332604182899468,1,density,rr,area
1.61605519497659,11.405581113692191,0.8010662838293382,9.788963903551437,13.022198323832946,1,density,rr,area
1.86522245629018,11.416087963939054,0.7573635006840949,9.887666540825958,12.94450938705215,1,density,rr,area
1.96440107116273,11.42027011390797,0.7614638710601355,9.883573808364208,12.956966419451732,1,density,rr,area
2.01042717271705,11.422210936124856,0.767571682259045,9.873188568556305,12.971233303693406,1,density,rr,area
2.01410032151962,11.422365824950136,0.7681716942061276,9.872132584249705,12.972599065650567,1,density,rr,area
2.0166573448222,11.422473649151343,0.768599109814905,9.871377848831338,12.973569449471347,1,density,rr,area
2.05338579981748,11.424022409507737,0.7756104642214727,9.858777123147863,12.98926769586761,1,density,rr,area
2.24291394681893,11.432014405918547,0.835954806111979,9.744989307320822,13.119039504516273,1,density,rr,area
2.40224418233262,11.43873302101876,0.913350774802542,9.595516534134699,13.28194950790282,1,density,rr,area
2.51454775266029,11.44346862227472,0.9793234938468399,9.467113798202181,13.419823446347259,1,density,rr,area
2.9315951552062,11.461054618851046,1.2789819347026796,8.879964578192233,14.042144659509859,1,density,rr,area
3.14955471414901,11.470245507066501,1.4570586939876966,8.529782016797391,14.410708997335611,1,density,rr,area
3.63447525486844,11.490693568646128,1.8803991216016716,7.695894507345919,15.285492629946337,1,density,rr,area
-0.173925197299174,0.5205540763623726,0.028775581455899497,0.4635804277139113,0.5775277250108339,1,composition_bcdist,all,area
0.346352974450639,0.4738884815529839,0.02296573592421489,0.42841792272153717,0.5193590403844306,1,composition_bcdist,all,area
0.585460729508501,0.4524420588138067,0.020487809380464555,0.4118776220878921,0.49300649553972137,1,composition_bcdist,all,area
1.09760432887441,0.4065060826573365,0.015928100472848917,0.37496955223593526,0.43804261307873776,1,composition_bcdist,all,area
1.27829620809127,0.39029918704124344,0.014701517021464139,0.36119120648960984,0.41940716759287705,1,composition_bcdist,all,area
1.61605519497659,0.3600043853734939,0.013240107175786721,0.3337898946096038,0.386218876137384,1,composition_bcdist,all,area
1.86522245629018,0.33765568983410776,0.013027829185641564,0.31186149471723584,0.3634498849509797,1,composition_bcdist,all,area
1.96440107116273,0.3287600080494328,0.01316449556901244,0.30269522300477225,0.3548247930940933,1,composition_bcdist,all,area
2.05338579981748,0.3207786520804517,0.013391270837440893,0.2942648677867089,0.3472924363741945,1,composition_bcdist,all,area
2.24291394681893,0.3037792002618254,0.014177910931937043,0.2757079233271328,0.33185047719651806,1,composition_bcdist,all,area
2.51454775266029,0.279415400648067,0.01590980618564975,0.24791509164213069,0.3109157096540034,1,composition_bcdist,all,area
2.9315951552062,0.24200893971955822,0.019527828914126567,0.20334519750723137,0.2806726819318851,1,composition_bcdist,all,area
3.14955471414901,0.2224593737090333,0.02171580448410458,0.1794635921401294,0.26545515527793717,1,composition_bcdist,all,area
3.63447525486844,0.1789651302510467,0.0270102897550903,0.12548663631485718,0.23244362418723624,1,composition_bcdist,all,area
-0.173925197299174,0.5132902326796284,0.03459673477364323,0.4447911055847198,0.5817893597745369,1,composition_bcdist,rf,area
0.346352974450639,0.4617950336065055,0.027658199324628055,0.4070337238138443,0.5165563433991667,1,composition_bcdist,rf,area
0.585460729508501,0.43812903700084166,0.024707192084134345,0.38921051616925234,0.487047557832431,1,composition_bcdist,rf,area
1.09760432887441,0.38743896765836866,0.019304501163559185,0.34921739884968883,0.4256605364670485,1,composition_bcdist,rf,area
1.27829620809127,0.36955475725631615,0.017863330391062734,0.33418660627901814,0.40492290823361415,1,composition_bcdist,rf,area
1.61605519497659,0.33612462850442304,0.016167653904414738,0.3041137989602228,0.3681354580486233,1,composition_bcdist,rf,area
1.86522245629018,0.31146297937027845,0.015945253309038947,0.27989248752697116,0.34303347121358574,1,composition_bcdist,rf,area
1.96440107116273,0.3016466488110282,0.016117624552039227,0.26973487390274276,0.33355842371931366,1,composition_bcdist,rf,area
2.05338579981748,0.29283927120928704,0.016394898636735426,0.2603785129101702,0.32530002950840387,1,composition_bcdist,rf,area
2.24291394681893,0.2740804798746912,0.01734304080295452,0.23974246607233649,0.30841849367704594,1,composition_bcdist,rf,area
2.51454775266029,0.24719517569261007,0.019415807396079253,0.20875322828988857,0.28563712309533157,1,composition_bcdist,rf,area
2.9315951552062,0.2059173743487598,0.023738840416456873,0.15891612242681738,0.2529186262707023,1,composition_bcdist,rf,area
3.14955471414901,0.18434454756669125,0.026354550426862244,0.13216437186426877,0.23652472326911372,1,composition_bcdist,rf,area
