x,predicted,std.error,conf.low,conf.high,group,resp,subset,predictor
3,2.422251688713189,0.12655079501235114,2.1681903665258266,2.676313010900551,1,rarefied_richness,oc,PC1
3.5,2.4578102713617604,0.14274959349037564,2.171228504251299,2.744392038472222,1,rarefied_richness,oc,PC1
4,2.493368854010332,0.1594373058025104,2.173285106498329,2.813452601522335,1,rarefied_richness,oc,PC1
4.5,2.5289274366589036,0.17647528959586736,2.174638509404453,2.883216363913354,1,rarefied_richness,oc,PC1
-3,4.3334558412636905,0.21271079325729675,3.9064211049493345,4.760490577578047,1,rarefied_richness,rr,PC1
-2.5,4.315369918641824,0.18783257839695505,3.9382802827155206,4.692459554568128,1,rarefied_richness,rr,PC1
-2,4.297283996019959,0.1646007481241786,3.9668342055040133,4.627733786535905,1,rarefied_richness,rr,PC1
-1.5,4.279198073398093,0.14381539519648628,3.990476620080069,4.567919526716117,1,rarefied_richness,rr,PC1
-1,4.261112150776228,0.1266864726191987,4.006778444427363,4.515445857125092,1,rarefied_richness,rr,PC1
-0.5,4.2430262281543625,0.11486161077818662,4.01243192252374,4.473620533784985,1,rarefied_richness,rr,PC1
0,4.224940305532496,0.11006384398664032,4.003977918646343,4.44590269241865,1,rarefied_richness,rr,PC1
0.5,4.206854382910631,0.11319029424982768,3.979615385217403,4.434093380603859,1,rarefied_richness,rr,PC1
1,4.188768460288766,0.12364128965802992,3.9405482138303856,4.436988706747146,1,rarefied_richness,rr,PC1
1.5,4.1706825376669,0.1397835009610589,3.89005544977955,4.4513096255542495,1,rarefied_richness,rr,PC1
2,4.152596615045034,0.15990252846734804,3.8315788940615207,4.4736143360285485,1,rarefied_richness,rr,PC1
2.5,4.134510692423169,0.18268919759050609,3.767746824328446,4.501274560517892,1,rarefied_richness,rr,PC1
3,4.116424769801303,0.20726553032032627,3.700321854984311,4.5325276846182945,1,rarefied_richness,rr,PC1
3.5,4.098338847179438,0.23306606367800614,3.6304392003280754,4.5662384940308,1,rarefied_richness,rr,PC1
4,4.080252924557572,0.2597262267358573,3.5588307670372936,4.60167508207785,1,rarefied_richness,rr,PC1
4.5,4.062167001935706,0.28700656526850166,3.4859772795285697,4.638356724342843,1,rarefied_richness,rr,PC1
-3,65.56311043259393,5.095218107113805,55.33403325453288,75.79218761065498,1,Jackknife_richness,all,PC1
-2.5,64.99904239907974,4.535517622699137,55.89361082976749,74.10447396839199,1,Jackknife_richness,all,PC1
-2,64.43497436556554,4.0171227912981955,56.370263846389435,72.49968488474164,1,Jackknife_richness,all,PC1
-1.5,63.87090633205134,3.5581334717403883,56.727655321567795,71.01415734253489,1,Jackknife_richness,all,PC1
-1,63.306838298537144,3.184342153863203,56.9140046713088,69.69967192576549,1,Jackknife_richness,all,PC1
-0.5,62.74277026502295,2.928555782432683,56.8634492057465,68.62209132429939,1,Jackknife_richness,all,PC1
0,62.17870223150875,2.8230348663395204,56.51122325080979,67.84618121220771,1,Jackknife_richness,all,PC1
0.5,61.614634197994555,2.8843189161596223,55.824122353497536,67.40514604249158,1,Jackknife_richness,all,PC1
1,61.05056616448036,3.1025389975732405,54.821959226180354,67.27917310278036,1,Jackknife_richness,all,PC1
1.5,60.48649813096616,3.44802606147463,53.56429697032366,67.40869929160866,1,Jackknife_richness,all,PC1
2,59.922430097451965,3.8869913914945395,52.11896926453016,67.72589093037377,1,Jackknife_richness,all,PC1
2.5,59.35836206393777,4.391492149861593,50.542073696406234,68.1746504314693,1,Jackknife_richness,all,PC1
3,58.79429403042357,4.941496473219248,48.87382590971567,68.71476215113148,1,Jackknife_richness,all,PC1
3.5,58.230225996909375,5.523427772242474,47.14148204484363,69.31896994897512,1,Jackknife_richness,all,PC1
4,57.66615796339518,6.1281974660841,45.36328818919411,69.96902773759625,1,Jackknife_richness,all,PC1
4.5,57.10208992988098,6.749669390367106,43.5515632067824,70.65261665297956,1,Jackknife_richness,all,PC1
-3,54.72983641153417,3.792658560758286,47.11575663860642,62.343916184461925,1,Jackknife_richness,rf,PC1
-2.5,54.04088395946688,3.3429593063717946,47.329613111168584,60.75215480776518,1,Jackknife_richness,rf,PC1
-2,53.3519315073996,2.922244534690154,47.48528080666149,59.218582208137704,1,Jackknife_richness,rf,PC1
-1.5,52.66297905533231,2.5449297726851263,47.55381934709608,57.772138763568535,1,Jackknife_richness,rf,PC1
-1,51.974026603265024,2.2331234193783076,47.49084426940893,56.457208937121116,1,Jackknife_richness,rf,PC1
-0.5,51.28507415119773,2.0174318068664845,47.23491079801363,55.33523750438184,1,Jackknife_richness,rf,PC1
0,50.59612169913045,1.9303471748473846,46.72078803983182,54.47145535842908,1,Jackknife_richness,rf,PC1
0.5,49.90716924706316,1.9888357313840666,45.914414910912285,53.89992358321403,1,Jackknife_richness,rf,PC1
1,49.218216794995875,2.181218271591066,44.83923839343329,53.59719519655846,1,Jackknife_richness,rf,PC1
1.5,48.52926434292859,2.476484799291012,43.55751365243808,53.5010150334191,1,Jackknife_richness,rf,PC1
2,47.8403118908613,2.8427555302593603,42.13324202533702,53.54738175638558,1,Jackknife_richness,rf,PC1
2.5,47.15135943879402,3.256157133712211,40.61435122355525,53.68836765403278,1,Jackknife_richness,rf,PC1
3,46.46240698672673,3.7009293136905046,39.03248136147555,53.892332611977906,1,Jackknife_richness,rf,PC1
3.5,45.77345453465944,4.167039059253756,37.40777454902943,54.13913452028945,1,Jackknife_richness,rf,PC1
4,45.08450208259215,4.648071588160318,35.753108998935346,54.41589516624896,1,Jackknife_richness,rf,PC1
4.5,44.39554963052487,5.1398387802424255,34.07689271327023,54.714206547779504,1,Jackknife_richness,rf,PC1
-3,6.655089014725716,1.882413290700246,2.8759866432890764,10.434191386162356,1,Jackknife_richness,oc,PC1
-2.5,7.363327608365209,1.665071325795963,4.020557438278962,10.706097778451456,1,Jackknife_richness,oc,PC1
-2,8.071566202004702,1.4624609520447758,5.135553329958964,11.00757907405044,1,Jackknife_richness,oc,PC1
-1.5,8.779804795644194,1.2815882122617577,6.206909100479403,11.352700490808985,1,Jackknife_richness,oc,PC1
-1,9.488043389283689,1.13291281599497,7.213626006709376,11.762460771858002,1,Jackknife_richness,oc,PC1
-0.5,10.196281982923182,1.0304665665453716,8.12753402807361,12.265029937772754,1,Jackknife_richness,oc,PC1
0,10.904520576562675,0.9887254594551259,8.919571390862496,12.889469762262854,1,Jackknife_richness,oc,PC1
0.5,11.61275917020217,1.0152051599881091,9.57464976746915,13.650868572935188,1,Jackknife_richness,oc,PC1
1,12.320997763841662,1.1050121233918677,10.102593358917908,14.539402168765417,1,Jackknife_richness,oc,PC1
1.5,13.029236357481155,1.2445114953684902,10.530775277407884,15.527697437554426,1,Jackknife_richness,oc,PC1
2,13.737474951120648,1.4191239285736874,10.888464784049264,16.586485118192034,1,Jackknife_richness,oc,PC1
2.5,14.445713544760142,1.617517660021462,11.198411342301807,17.693015747218478,1,Jackknife_richness,oc,PC1
3,15.153952138399635,1.8319827590883562,11.476093283755425,18.831810993043845,1,Jackknife_richness,oc,PC1
3.5,15.862190732039128,2.0574997137296167,11.73158769932607,19.992793764752186,1,Jackknife_richness,oc,PC1
4,16.57042932567862,2.2908068682633878,11.971442636024996,21.169416015332246,1,Jackknife_richness,oc,PC1
4.5,17.278667919318114,2.529749777478547,12.199983323092084,22.357352515544143,1,Jackknife_richness,oc,PC1
-3,12.420303299513419,1.0854287546883776,10.241214147766904,14.599392451259934,1,Jackknife_richness,rr,PC1
-2.5,12.283136248140648,0.9582303977746887,10.359408453344896,14.2068640429364,1,Jackknife_richness,rr,PC1
-2,12.145969196767878,0.8394185667055154,10.460766105748103,13.831172287787652,1,Jackknife_richness,rr,PC1
-1.5,12.008802145395107,0.7330823188673112,10.537077979731594,13.48052631105862,1,Jackknife_richness,rr,PC1
-1,11.871635094022336,0.6454176659630839,10.575905062759722,13.16736512528495,1,Jackknife_richness,rr,PC1
-0.5,11.734468042649565,0.5848814940088498,10.56026944771932,12.908666637579811,1,Jackknife_richness,rr,PC1
0,11.597300991276793,0.5603364005008437,10.472378727714105,12.72222325483948,1,Jackknife_richness,rr,PC1
0.5,11.460133939904022,0.57639875313353,10.302965157882863,12.617302721925181,1,Jackknife_richness,rr,PC1
1,11.322966888531251,0.6299700665086895,10.058249207223618,12.587684569838885,1,Jackknife_richness,rr,PC1
1.5,11.18579983715848,0.7126409811226588,9.755113369394676,12.616486304922285,1,Jackknife_richness,rr,PC1
2,11.04863278578571,0.8156103067331831,9.41122677108585,12.68603880048557,1,Jackknife_richness,rr,PC1
2.5,10.911465734412939,0.9321755725820952,9.040045183812254,12.782886285013625,1,Jackknife_richness,rr,PC1
3,10.774298683040168,1.0578518539869113,8.650572469577527,12.89802489650281,1,Jackknife_richness,rr,PC1
3.5,10.637131631667398,1.189755400510442,8.248597998957017,13.025665264377778,1,Jackknife_richness,rr,PC1
4,10.499964580294627,1.3260291860662072,7.837849907382991,13.162079253206262,1,Jackknife_richness,rr,PC1
4.5,10.362797528921856,1.4654545413456133,7.420774775580766,13.304820282262947,1,Jackknife_richness,rr,PC1
-3,43.00146985854492,3.794611881633658,35.34363305092257,50.659306666167275,1,density,all,PC1
-2.5,42.94995232147095,3.3805995598272265,36.12762620522754,49.77227843771436,1,density,all,PC1
-2,42.89843478439698,2.9952745303516357,36.853726059776236,48.94314350901773,1,density,all,PC1
-1.5,42.84691724732301,2.6511747805534904,37.49662993171431,48.19720456293172,1,density,all,PC1
-1,42.79539971024904,2.3663533122745957,38.01990538834386,47.57089403215423,1,density,all,PC1
-0.5,42.743882173175074,2.1643406285941955,38.37606595194256,47.11169839440759,1,density,all,PC1
0,42.692364636101104,2.0695300894779347,38.51588382909347,46.86884544310874,1,density,all,PC1
0.5,42.64084709902714,2.0965164684604893,38.40990557436949,46.87178862368479,1,density,all,PC1
1,42.58932956195317,2.2409038110543706,38.067002583088225,47.11165654081812,1,density,all,PC1
1.5,42.5378120248792,2.482289377745961,37.528349250549496,47.54727479920891,1,density,all,PC1
2,42.48629448780523,2.7956597246344765,36.844424750213946,48.12816422539652,1,density,all,PC1
2.5,42.43477695073126,3.1596689879822337,36.058306779121445,48.81124712234108,1,density,all,PC1
3,42.38325941365729,3.5588123029868397,35.20128542123438,49.5652334060802,1,density,all,PC1
3.5,42.33174187658332,3.982539890417267,34.29465099298766,50.36883276017898,1,density,all,PC1
4,42.28022433950935,4.423793058704208,33.35264851068315,51.20780016833555,1,density,all,PC1
4.5,42.22870680243538,4.87781797019064,32.38487160711465,52.07254199775612,1,density,all,PC1
-3,35.76161719447962,3.664876663187766,28.365596657414073,43.157637731545165,1,density,rf,PC1
-2.5,35.40437829404023,3.2257147953023515,28.89462228712981,41.91413430095065,1,density,rf,PC1
-2,35.04713939360084,2.8118885059192085,29.37251864943979,40.72176013776188,1,density,rf,PC1
-1.5,34.68990049316145,2.436342349433366,29.773162575968275,39.60663841035463,1,density,rf,PC1
-1,34.33266159272206,2.119522861966415,30.055291286282255,38.61003189916187,1,density,rf,PC1
-0.5,33.97542269228268,1.8911785547610205,30.158869854156833,37.79197553040852,1,density,rf,PC1
0,33.618183791843286,1.7855815675604214,30.014734301459725,37.22163328222685,1,density,rf,PC1
0.5,33.260944891403895,1.8241745496714266,29.579611609964914,36.942278172842876,1,density,rf,PC1
1,32.90370599096451,1.9986220467512719,28.870323407566218,36.937088574362804,1,density,rf,PC1
1.5,32.54646709052512,2.277923051528608,27.94943225980688,37.143501921243356,1,density,rf,PC1
2,32.189228190085736,2.62886721164163,26.88395937113242,37.49449700903905,1,density,rf,PC1
2.5,31.831989289646344,3.026634806024232,25.72399296649539,37.9399856127973,1,density,rf,PC1
3,31.474750389206957,3.4550918549966387,24.502092735081202,38.447408043332715,1,density,rf,PC1
3.5,31.117511488767565,3.904147441980741,23.238622971000797,38.99640000653433,1,density,rf,PC1
4,30.760272588328178,4.367452440018011,21.946396731198064,39.57414844545829,1,density,rf,PC1
4.5,30.40303368788879,4.840917312632769,20.633667034407566,40.172400341370015,1,density,rf,PC1
-3,6.673829660024949,1.5895479659100802,3.46599199426954,9.881667325780358,1,density,oc,PC1
-2.5,7.503728362042111,1.3919609960914032,4.694637344793113,10.312819379291108,1,density,oc,PC1
-2,8.333627064059273,1.204508106442812,5.902831293550543,10.764422834568004,1,density,oc,PC1
-1.5,9.163525766076436,1.0327225316942132,7.079407320776003,11.247644211376869,1,density,oc,PC1
-1,9.993424468093599,0.8857672163650802,8.205873855790804,11.780975080396393,1,density,oc,PC1
-0.5,10.823323170110761,0.7778450879456393,9.253568230500463,12.39307810972106,1,density,oc,PC1
0,11.653221872127924,0.7265632011263412,10.186957969993657,13.119485774262191,1,density,oc,PC1
0.5,12.483120574145087,0.7437317223008122,10.982209193564168,13.984031954726005,1,density,oc,PC1
1,13.313019276162251,0.8250886918494817,11.647922883938406,14.978115668386096,1,density,oc,PC1
1.5,14.142917978179412,0.9543571182817391,12.216947339820496,16.068888616538327,1,density,oc,PC1
2,14.972816680196576,1.1149956744974132,12.722664310771638,17.222969049621515,1,density,oc,PC1
2.5,15.802715382213737,1.295385998155236,13.188520601249447,18.416910163178027,1,density,oc,PC1
3,16.6326140842309,1.488363564261472,13.628974808053181,19.636253360408624,1,density,oc,PC1
3.5,17.462512786248062,1.689620963341,14.052719635431117,20.872305937065008,1,density,oc,PC1
4,18.292411488265227,1.8965240797937168,14.46507094387894,22.119752032651515,1,density,oc,PC1
4.5,19.12231019028239,2.1074106993771338,14.869383217545575,23.375237163019207,1,density,oc,PC1
-3,12.837601408639369,1.5941444920955261,9.620487577492586,16.05471523978615,1,density,rr,PC1
-2.5,12.610834141844704,1.4004218943846614,9.784668340560675,15.436999943128733,1,density,rr,PC1
-2,12.384066875050038,1.217518984364544,9.927014089869857,14.84111966023022,1,density,rr,PC1
-1.5,12.157299608255371,1.0510992563630444,10.036095431143039,14.278503785367704,1,density,rr,PC1
-1,11.930532341460706,0.9102488618990668,10.093575768250886,13.767488914670526,1,density,rr,PC1
-0.5,11.70376507466604,0.8084444995625082,10.072258022354728,13.335272126977351,1,density,rr,PC1
0,11.476997807871374,0.7615104737165008,9.940207454359498,13.01378816138325,1,density,rr,PC1
0.5,11.250230541076709,0.7794229074832941,9.67729143272712,12.823169649426298,1,density,rr,PC1
1,11.023463274282042,0.8581305904477597,9.29168563107063,12.755240917493454,1,density,rr,PC1
1.5,10.796696007487377,0.9831390167404895,8.812641146476478,12.780750868498275,1,density,rr,PC1
2,10.56992874069271,1.1393079990219588,8.2707121139918,12.86914536739362,1,density,rr,PC1
2.5,10.343161473898045,1.3155870482245215,7.688199323411212,12.998123624384878,1,density,rr,PC1
3,10.11639420710338,1.5049259186749113,7.079330746528303,13.153457667678456,1,density,rr,PC1
3.5,9.889626940308712,1.7029741437748462,6.452885980383789,13.326367900233636,1,density,rr,PC1
4,9.662859673514047,1.9070201945586578,5.81433711196995,13.511382235058145,1,density,rr,PC1
4.5,9.436092406719382,2.115329119774542,5.167185414663334,13.704999398775431,1,density,rr,PC1
-4,0.29781281206018173,0.022006102806169218,0.25424226001687766,0.3413833641034858,1,composition_bcdist,all,PC1
-3.5,0.3003179310674018,0.02029888279357694,0.26012755583519437,0.3405083062996092,1,composition_bcdist,all,PC1
-3,0.30282305007462185,0.01869926255193198,0.2657998115954326,0.3398462885538111,1,composition_bcdist,all,PC1
-2.5,0.3053281690818419,0.017237224041933896,0.2711996651019993,0.33945667306168453,1,composition_bcdist,all,PC1
-2,0.307833288089062,0.01595064452379867,0.27625212201573157,0.33941445416239246,1,composition_bcdist,all,PC1
-1.5,0.3103384070962821,0.014885090666313718,0.280866963503639,0.33980985068892516,1,composition_bcdist,all,PC1
-1,0.31284352610350213,0.014090794261900125,0.2849447341126051,0.34074231809439914,1,composition_bcdist,all,PC1
-0.5,0.3153486451107222,0.013615312595935566,0.2883912737273277,0.3423060164941167,1,composition_bcdist,all,PC1
0,0.31785376411794225,0.013492393657387573,0.2911397636783394,0.3445677645575451,1,composition_bcdist,all,PC1
0.5,0.32035888312516236,0.013731508711493054,0.2931714515196231,0.34754631473070163,1,composition_bcdist,all,PC1
1,0.3228640021323824,0.014314526598834254,0.2945222356849894,0.3512057685797754,1,composition_bcdist,all,PC1
1.5,0.3253691211396025,0.015201931040847529,0.2952703556558622,0.3554678866233428,1,composition_bcdist,all,PC1
2,0.32787424014682254,0.016344217275833687,0.295513827415126,0.3602346528785191,1,composition_bcdist,all,PC1
2.5,0.3303793591540426,0.01769208480410558,0.29535026252109725,0.36540845578698794,1,composition_bcdist,all,PC1
3,0.33288447816126265,0.019202291176802142,0.29486527801306617,0.37090367830945914,1,composition_bcdist,all,PC1
3.5,0.33538959716848277,0.02083957301694902,0.2941286929232902,0.37665050141367534,1,composition_bcdist,all,PC1
-4,0.2844402549527944,0.023654937547286568,0.2376051248725959,0.3312753850329929,1,composition_bcdist,rf,PC1
-3.5,0.2848140114434101,0.0221747506680535,0.24090954837060924,0.328718474516211,1,composition_bcdist,rf,PC1
-3,0.2851877679340259,0.020810108569997467,0.24398520124322162,0.32639033462483014,1,composition_bcdist,rf,PC1
-2.5,0.28556152442464167,0.01958517870432273,0.24678423361898033,0.324338815230303,1,composition_bcdist,rf,PC1
-2,0.28593528091525744,0.018527692402073782,0.249251739392377,0.3226188224381379,1,composition_bcdist,rf,PC1
-1.5,0.2863090374058732,0.01766774182774641,0.25132813817197164,0.3212899366397748,1,composition_bcdist,rf,PC1
-1,0.28668279389648893,0.0170352684604138,0.252954147912974,0.32041143988000387,1,composition_bcdist,rf,PC1
-0.5,0.2870565503871047,0.016656205943289416,0.25407842180667145,0.32003467896753796,1,composition_bcdist,rf,PC1
0,0.2874303068777205,0.01654797800375024,0.25466646208546023,0.3201941516699807,1,composition_bcdist,rf,PC1
0.5,0.28780406336833625,0.016715846083293705,0.2547078514613451,0.3209002752753274,1,composition_bcdist,rf,PC1
1,0.28817781985895197,0.01715170543207178,0.2542186367749757,0.32213700294292824,1,composition_bcdist,rf,PC1
1.5,0.28855157634956774,0.0178359200171224,0.2532376960050489,0.32386545669408656,1,composition_bcdist,rf,PC1
2,0.2889253328401835,0.0187413084166033,0.25181884647512354,0.3260318192052435,1,composition_bcdist,rf,PC1
2.5,0.2892990893307993,0.019837610595929527,0.2500220009477332,0.3285761777138654,1,composition_bcdist,rf,PC1
3,0.28967284582141506,0.021095082408600745,0.24790605076290712,0.331439640879923,1,composition_bcdist,rf,PC1
3.5,0.2900466023120308,0.022486701940836268,0.24552449742934312,0.33456870719471843,1,composition_bcdist,rf,PC1
-4,0.2805490946154184,0.08106885308178785,0.12003840749362679,0.44105978173720994,1,composition_bcdist,oc,PC1
-3.5,0.3027975794178733,0.07546186217338516,0.1533883440766489,0.45220681475909763,1,composition_bcdist,oc,PC1
-3,0.3250460642203281,0.07025580476638761,0.18594446022982272,0.46414766821083353,1,composition_bcdist,oc,PC1
-2.5,0.34729454902278295,0.06554628381601728,0.21751746875528843,0.47707162929027747,1,composition_bcdist,oc,PC1
-2,0.3695430338252378,0.06144757357964859,0.2478811145763522,0.4912049530741234,1,composition_bcdist,oc,PC1
-1.5,0.3917915186276926,0.058089112866199694,0.2767791178596393,0.5068039193957459,1,composition_bcdist,oc,PC1
-1,0.4140400034301475,0.05560519333980567,0.3039455904561797,0.5241344164041154,1,composition_bcdist,oc,PC1
-0.5,0.43628848823260236,0.05411637254243463,0.3291418368230685,0.5434351396421362,1,composition_bcdist,oc,PC1
0,0.4585369730350572,0.05370547258860401,0.35220387493755956,0.5648700711325548,1,composition_bcdist,oc,PC1
0.5,0.48078545783751203,0.054396925949894835,0.37308333020629825,0.5884875854687258,1,composition_bcdist,oc,PC1
1,0.5030339426399669,0.05615002295325185,0.39186080494874764,0.6142070803311862,1,composition_bcdist,oc,PC1
1.5,0.5252824274424218,0.05886999541805994,0.40872393356714204,0.6418409213177015,1,composition_bcdist,oc,PC1
2,0.5475309122448766,0.06243059667673704,0.4239226756771673,0.6711391488125859,1,composition_bcdist,oc,PC1
2.5,0.5697793970473315,0.06669733278268135,0.43772331993300007,0.7018354741616629,1,composition_bcdist,oc,PC1
3,0.5920278818497863,0.07154397778467028,0.45037578493337627,0.7336799787661963,1,composition_bcdist,oc,PC1
3.5,0.6142763666522412,0.07686090730795708,0.4620971193109952,0.7664556139934872,1,composition_bcdist,oc,PC1
-4,0.24068171811878297,0.025780575286064422,0.18963797324938755,0.29172546298817836,1,composition_bcdist,rr,PC1
-3.5,0.23982514158680796,0.023724567060792564,0.19285214991572786,0.28679813325788805,1,composition_bcdist,rr,PC1
-3,0.23896856505483294,0.021793628521909813,0.19581869730723223,0.28211843280243365,1,composition_bcdist,rr,PC1
-2.5,0.23811198852285792,0.02002397432747325,0.19846591292130378,0.27775806412441206,1,composition_bcdist,rr,PC1
-2,0.2372554119908829,0.018462041961033574,0.20070185377232502,0.2738089702094408,1,composition_bcdist,rr,PC1
-1.5,0.23639883545890786,0.017164631678599176,0.2024140593064084,0.2703836116114073,1,composition_bcdist,rr,PC1
-1,0.23554225892693284,0.016195441017160542,0.2034764128333377,0.267608105020528,1,composition_bcdist,rr,PC1
-0.5,0.23468568239495782,0.015615703013506349,0.2037676772017794,0.26560368758813624,1,composition_bcdist,rr,PC1
0,0.2338291058629828,0.015469266086634039,0.2032010355937457,0.2644571761322199,1,composition_bcdist,rr,PC1
0.5,0.2329725293310078,0.015768206863796857,0.20175257712774705,0.26419248153426855,1,composition_bcdist,rr,PC1
1,0.23211595279903274,0.016488318408110762,0.19947022985413404,0.26476167574393145,1,composition_bcdist,rr,PC1
1.5,0.23125937626705773,0.017577914607323237,0.196456328678076,0.26606242385603945,1,composition_bcdist,rr,PC1
2,0.2304027997350827,0.018973446227420063,0.19283669666021735,0.26796890280994806,1,composition_bcdist,rr,PC1
2.5,0.2295462232031077,0.020612869361993327,0.1887341764173052,0.2703582699889102,1,composition_bcdist,rr,PC1
3,0.22868964667113267,0.022442799440171343,0.18425446568437068,0.2731248276578947,1,composition_bcdist,rr,PC1
3.5,0.22783307013915763,0.024420447413515112,0.17948228379942266,0.2761838564788926,1,composition_bcdist,rr,PC1
-3.5,23.364867117633604,0.9301661373160518,21.497480676660526,25.232253558606683,1,rarefied_richness,all,PC2
-3,23.36604359851691,0.807113651717162,21.745695330529188,24.986391866504633,1,rarefied_richness,all,PC2
-2.5,23.367220079400216,0.6882477319044127,21.98550510287223,24.7489350559282,1,rarefied_richness,all,PC2
-2,23.36839656028352,0.5761653617317967,22.211696331052615,24.52509678951443,1,rarefied_richness,all,PC2
-1.5,23.369573041166827,0.4756860283339248,22.414593490917643,24.324552591416012,1,rarefied_richness,all,PC2
-1,23.370749522050133,0.395748608272073,22.57625103895804,24.165248005142224,1,rarefied_richness,all,PC2
-0.5,23.37192600293344,0.35069333362792826,22.667879757984053,24.075972247882824,1,rarefied_richness,all,PC2
0,23.373102483816744,0.354095689690603,22.662225724055098,24.08397924357839,1,rarefied_richness,all,PC2
